Amount,Description,Transaction_ID
11153.4,Invoice SIVI24-00742,4006
9853392.0,Invoice SIVI24-00666,4007
705193.0,Invoice SIVI24-00675,4008
9198856.0,Invoice SIVI24-00687,4009
6924.55,Invoice SIVI24-00690,4010
6433.06,Invoice SIVI24-00691,4011
2893297.0,Invoice SIVI24-00692,4012
293294.0,Invoice SIVI24-00780,4013
3613.98,Invoice SIVI24-00779,4014
899031.5,Invoice SIVI24-00801,4015
1036225.9,Invoice SIVI24-00941,4016
28250.0,CONTRACT SCDDG24-00105001,4017
28250.0,Invoice SIVI24-01084,4018
10877.77,Invoice SIVI24-01304,4019
12215.28,Invoice SIVI24-01312,4020
874068.35,Invoice SIVI24-01315,4021
4696.24,Invoice SIVI24-00555,4022
4711.28,Invoice SIVI24-00556,4023
4669.92,Invoice SIVI24-00558,4024
4673.68,Invoice SIVI24-00559,4025
17140.4,Invoice SIVI24-00564,4026
4907.84,Invoice SIVI24-00560,4027
4512.0,Invoice SIVI24-00570,4028
6602904.0,Invoice SIVI24-00657,4029
12558547.0,Invoice SIVI24-00659,4030
1738173.0,Invoice SIVI24-00679,4031
5473217.0,Invoice SIVI24-00680,4032
6183125.0,Invoice SIVI24-00694,4033
2338705.0,Invoice SIVI24-00695,4034
2993036.0,Invoice SIVI24-00699,4035
3005419.0,Invoice SIVI24-00710,4036
14014.72,Invoice SIVI24-00717,4037
26569.2,Invoice SIVI24-00727,4038
13580.84,Invoice SIVI24-00730,4039
20794.68,Invoice SIVI24-00736,4040
17924.7,Invoice SIVI24-00738,4041
8966.4,Invoice SIVI24-00739,4042
17372.8,Invoice SIVI24-00740,4043
4770.96,Invoice SIVI24-00741,4044
9398484.0,Invoice SIVI24-00670,4045
6515329.0,Invoice SIVI24-00672,4046
2403043.0,Invoice SIVI24-00698,4047
33421.92,Invoice SIVI24-00711,4048
17858.0,Invoice SIVI24-00778,4049
6553.74,Invoice SIVI24-00903,4050
0.0,Invoice SIVI24-00919,4051
142571.52,Invoice SIVI24-00934,4052
4723.4,Invoice SIVI24-00571,4053
4719.6,Invoice SIVI24-00576,4054
4481.92,Invoice SIVI24-00577,4055
4538.32,Invoice SIVI24-00578,4056
4719.6,Invoice SIVI24-00579,4057
14386.9,Invoice SIVI24-00585,4058
4666.16,Invoice SIVI24-00586,4059
7731730.0,Invoice SIVI24-00658,4060
10647998.0,Invoice SIVI24-00660,4061
40418.31,Invoice SIVI24-00661,4062
11783277.0,Invoice SIVI24-00663,4063
11575669.0,Invoice SIVI24-00664,4064
14328196.0,Invoice SIVI24-00668,4065
145414.8,Invoice SIVI24-00669,4066
2369195.0,Invoice SIVI24-00671,4067
2190570.0,Invoice SIVI24-00674,4068
19025154.0,Invoice SIVI24-00678,4069
3323295.0,Invoice SIVI24-00696,4070
5424183.0,Invoice SIVI24-00697,4071
14104384.0,Invoice SIVI24-00700,4072
2684336.0,Invoice SIVI24-00702,4073
9850374.0,Invoice SIVI24-00703,4074
2971317.0,Invoice SIVI24-00705,4075
9881870.0,Invoice SIVI24-00706,4076
4997388.0,Invoice SIVI24-00709,4077
32249.1,Invoice SIVI24-00713,4078
82145.7,Invoice SIVI24-00718,4079
22343.1,Invoice SIVI24-00719,4080
59954.4,Invoice SIVI24-00721,4081
28181.2,Invoice SIVI24-00726,4082
57202.6,Invoice SIVI24-00728,4083
32213.25,Invoice SIVI24-00731,4084
25250.4,Invoice SIVI24-00732,4085
18248.4,Invoice SIVI24-00737,4086
4122.0,Invoice SIVI24-00743,4087
5212.2,Invoice SIVI24-00744,4088
4472.6,Invoice SIVI24-00745,4089
5909208.0,Invoice SIVI24-00662,4090
2168959.0,Invoice SIVI24-00701,4091
2955112.0,Invoice SIVI24-00704,4092
34214.7,Invoice SIVI24-00720,4093
3716.4,Invoice SIVI24-00707,4094
938733.0,Invoice SIVI24-00758,4095
9906.75,Invoice SIVI24-00759,4096
10953.3,Invoice SIVI24-00760,4097
15100.3,Credit Memo SCVI24-00026,4098
15100.3,Invoice SIVI24-00770,4099
4864.0,Invoice SIVI24-00774,4100
4929.6,Invoice SIVI24-00775,4101
2558.22,Invoice SIVI24-00781,4102
2668524.0,Invoice SIVI24-00773,4103
3879.6,Invoice SIVI24-00776,4104
14328196.0,Credit Memo SCVI24-00031,4105
938733.0,Credit Memo SCVI24-00032,4106
11575669.0,Credit Memo SCVI24-00033,4107
14328196.0,Invoice SIVI24-00797,4108
1159612.0,Invoice SIVI24-00799,4109
11575669.0,Invoice SIVI24-00800,4110
513398.0,Invoice SIVI24-00804,4111
895933.48,Invoice SIVI24-00911,4112
133354.08,Invoice SIVI24-00937,4113
863941.02,Invoice SIVI24-00938,4114
14250.0,Invoice SIVI24-01081,4115
9906.75,Credit Memo SCVI24-00059,4116
10139.85,Invoice SIVI24-01090,4117
0.0,Invoice SIVI24-01190,4118
14235.22,Invoice SIVI24-01264,4119
1109218.41,Invoice SIVI24-01301,4120
10920.37,Invoice SIVI24-01303,4121
14260.46,Credit Memo SCVI24-00079,4122
891011.43,Invoice SIVI24-00907,4123
897218.05,Invoice SIVI24-00909,4124
64435.17,Invoice SIVI24-01306,4125
10860.37,Invoice SIVI24-01308,4126
64435.17,Credit Memo SCVI24-00101,4127
53417.76,Invoice SIVI24-01531,4128
4738.6,Invoice SIVI24-00667,4129
17511.2,Invoice SIVI24-00683,4130
0.0,Invoice SIVI24-00685,4131
448.38,Invoice SIVI24-00686,4132
15132.05,Invoice SIVI24-00688,4133
15132.05,Credit Memo SCVI24-00024,4134
13964.38,Invoice SIVI24-00746,4135
4542.08,Invoice SIVI24-00747,4136
4474.4,Invoice SIVI24-00748,4137
927443.66,Invoice SIVI24-00803,4138
7574.66,Invoice SIVI24-00812,4139
10020529.0,Invoice SIVI24-00813,4140
1127862.0,Invoice SIVI24-00831,4141
4510.8,Invoice SIVI24-00861,4142
631.5,Invoice SIVI24-00870,4143
5044.2,Invoice SIVI24-00871,4144
4982.32,Invoice SIVI24-00857,4145
27712.4,Invoice SIVI24-00863,4146
4956.9,Invoice SIVI24-00865,4147
12880.64,Invoice SIVI24-00883,4148
1009684.84,Invoice SIVI24-00908,4149
216843.84,Invoice SIVI24-00936,4150
12216.62,Invoice SIVI24-01307,4151
4688.72,Invoice SIVI24-00751,4152
4688.72,Invoice SIVI24-00752,4153
4688.72,Invoice SIVI24-00753,4154
715762.0,Credit Memo SCVI24-00034,4155
895844.79,Invoice SIVI24-00802,4156
9868027.0,Invoice SIVI24-00806,4157
3012355.0,Invoice SIVI24-00818,4158
30234.89,Invoice SIVI24-00821,4159
2728035.0,Invoice SIVI24-00823,4160
2281428.0,Invoice SIVI24-00834,4161
1521968.0,Invoice SIVI24-00849,4162
35774.9,Invoice SIVI24-00859,4163
8726.4,Invoice SIVI24-00864,4164
10306.08,Invoice SIVI24-00875,4165
12859.55,Invoice SIVI24-00877,4166
4886.76,Invoice SIVI24-00879,4167
22393.8,Invoice SIVI24-00856,4168
10659.6,Invoice SIVI24-00872,4169
4560.92,Invoice SIVI24-00878,4170
1512.0,Invoice SIVI24-00882,4171
2469.6,Invoice SIVI24-00885,4172
4253.4,Invoice SIVI24-00880,4173
4676.1,Invoice SIVI24-00881,4174
4452.2,Invoice SIVI24-00920,4175
216398.88,Invoice SIVI24-00935,4176
858290.55,Invoice SIVI24-00940,4177
50.46,Credit Memo SCVI24-00049,4178
24334.55,Invoice SIVI24-01305,4179
67380.39,"SEPA “ítutal“ís j“‚v“í“¡r“ísaBELEG-NR  DATUM ZAHL-BETRAGSIPBZ24+0030032407958 180324 -733.381,42",4180
50.46,Invoice SIVI24-01398,4181
50459.43,Credit Memo SCVI24-00081,4182
1304.87,Invoice SIVI24-01513,4183
4738.6,Invoice SIVI24-00761,4184
4738.6,Invoice SIVI24-00769,4185
4684.96,Invoice SIVI24-00782,4186
4436.8,Invoice SIVI24-00783,4187
10182606.0,Invoice SIVI24-00809,4188
2458403.0,Invoice SIVI24-00819,4189
2956072.0,Invoice SIVI24-00842,4190
2969285.0,Invoice SIVI24-00844,4191
10814364.0,Invoice SIVI24-00847,4192
5958536.0,Invoice SIVI24-00836,4193
9802470.0,Invoice SIVI24-00838,4194
1766807.0,Invoice SIVI24-00839,4195
3102508.0,Invoice SIVI24-00841,4196
3206090.0,Invoice SIVI24-00843,4197
10452354.0,Invoice SIVI24-00846,4198
12861.6,Invoice SIVI24-00886,4199
8586.76,Invoice SIVI24-00888,4200
1267.0,Invoice SIVI24-00892,4201
6330.24,Invoice SIVI24-00893,4202
17871.2,Invoice SIVI24-00894,4203
4395.6,Invoice SIVI24-00890,4204
1551.06,Invoice SIVI24-00904,4205
5338.2,Invoice SIVI24-00924,4206
14250.0,Invoice SIVI24-01082,4207
798611.74,Invoice SIVI24-01316,4208
4669.92,Invoice SIVI24-00786,4209
4669.92,Invoice SIVI24-00788,4210
206375.75,Invoice SIVI24-00793,4211
5762630.0,Invoice SIVI24-00815,4212
5926249.0,Invoice SIVI24-00816,4213
12270045.0,Invoice SIVI24-00817,4214
6610546.0,Invoice SIVI24-00824,4215
3957870.0,Invoice SIVI24-00830,4216
1769872.0,Invoice SIVI24-00835,4217
5392712.0,Invoice SIVI24-00845,4218
6218606.0,Invoice SIVI24-00840,4219
9944862.0,Invoice SIVI24-00848,4220
10213.28,Invoice SIVI24-00858,4221
42224.8,Invoice SIVI24-00860,4222
63602.28,Invoice SIVI24-00866,4223
67260.6,Invoice SIVI24-00876,4224
6425.68,Invoice SIVI24-00884,4225
13123.9,Invoice SIVI24-00891,4226
4291.2,Invoice SIVI24-00896,4227
6187.84,Invoice SIVI24-00898,4228
4476.4,Invoice SIVI24-00899,4229
990397.7,Invoice SIVI24-00906,4230
69611.8,Invoice SIVI24-00914,4231
3767.58,Invoice SIVI24-00832,4232
22600.0,Invoice SIVI24-00918,4233
0.0,Invoice SIVI24-01189,4234
12207.04,Invoice SIVI24-01309,4235
181844.0,Credit Memo SCVI24-00098,4236
247287.08,Invoice SIVI24-00807,4237
47537.01,Invoice SIVI24-00808,4238
3313027.0,Invoice SIVI24-00811,4239
16273186.0,Invoice SIVI24-00814,4240
14401729.0,Invoice SIVI24-00820,4241
2173148.0,Invoice SIVI24-00822,4242
2345253.0,Invoice SIVI24-00825,4243
13034855.0,Invoice SIVI24-00826,4244
7925375.0,Invoice SIVI24-00827,4245
16134163.0,Invoice SIVI24-00828,4246
9221153.0,Invoice SIVI24-00829,4247
3119925.0,Invoice SIVI24-00833,4248
6005576.0,Invoice SIVI24-00837,4249
2716530.0,Invoice SIVI24-00851,4250
102055.2,Invoice SIVI24-00853,4251
27161338.0,Invoice SIVI24-00810,4252
3012989.0,Invoice SIVI24-00850,4253
1929892.0,Invoice SIVI24-00852,4254
58585.8,Invoice SIVI24-00855,4255
33224.52,Invoice SIVI24-00862,4256
80791.2,Invoice SIVI24-00873,4257
28547.6,Invoice SIVI24-00874,4258
31563.0,Invoice SIVI24-00887,4259
29290.12,Invoice SIVI24-00889,4260
6235.0,Invoice SIVI24-00895,4261
20942.04,Invoice SIVI24-00897,4262
21672.0,Invoice SIVI24-00901,4263
11204.7,Invoice SIVI24-00902,4264
1490.0,Invoice SIVI24-00912,4265
247287.08,Credit Memo SCVI24-00066,4266
247287.08,Invoice SIVI24-01279,4267
1490.0,Credit Memo SCVI24-00067,4268
1489.56,Invoice SIVI24-01282,4269
805739.16,Invoice SIVI24-01317,4270
875423.4,Invoice SIVI24-00905,4271
962514.8,Invoice SIVI24-00915,4272
930362.27,Invoice SIVI24-00916,4273
1070763.84,Invoice SIVI24-00917,4274
8541.02,Credit Memo SCVI24-00069,4275
804650.43,Invoice SIVI24-01318,4276
18980.06,Invoice SIVI24-01393,4277
18980.06,Credit Memo SCVI24-00111,4278
875423.4,Credit Memo SCVI24-00110,4279
875423.4,Invoice SIVI24-01775,4280
8541.02,Invoice SIVI24-01776,4281
10439.03,Invoice SIVI24-01777,4282
17954.5,Invoice SIVI24-00854,4283
4662.4,Invoice SIVI24-00867,4284
4666.16,Invoice SIVI24-00868,4285
4666.16,Invoice SIVI24-00869,4286
4711.28,Invoice SIVI24-00900,4287
4395.44,Invoice SIVI24-00910,4288
2889926.0,Invoice SIVI24-00966,4289
10728467.0,Invoice SIVI24-00969,4290
3278090.0,Invoice SIVI24-00970,4291
60566.3,Invoice SIVI24-00972,4292
7568.69,Invoice SIVI24-00973,4293
1063092.0,Invoice SIVI24-00978,4294
5999658.0,Invoice SIVI24-00962,4295
1196950.0,Invoice SIVI24-00974,4296
17216.16,Invoice SIVI24-01019,4297
18282.3,Invoice SIVI24-01022,4298
13525.6,Invoice SIVI24-01026,4299
22024.8,Invoice SIVI24-01013,4300
2374.2,Invoice SIVI24-01016,4301
4629.52,Invoice SIVI24-01032,4302
1500000.0,Invoice SIVI24-01062,4303
27515.2,Invoice SIVI24-01080,4304
13525.6,Credit Memo SCVI24-00061,4305
13525.6,Invoice SIVI24-01091,4306
7296.61,Invoice SIVI24-01017,4307
1109535.04,Invoice SIVI24-01302,4308
2613.91,Invoice SIVI24-01514,4309
2374.2,Credit Memo SCVI24-00106,4310
2374.2,Invoice SIVI24-01647,4311
1759.0,Private parking,4312
895192.42,Invoice SIVI24-00942,4313
871835.56,Invoice SIVI24-00943,4314
9873996.0,Invoice SIVI24-00983,4315
5543010.0,Invoice SIVI24-00988,4316
3073898.0,Invoice SIVI24-00991,4317
3064007.0,Invoice SIVI24-00992,4318
2996167.0,Invoice SIVI24-00963,4319
6752.84,Invoice SIVI24-01000,4320
6071.6,Invoice SIVI24-01018,4321
9881.76,Invoice SIVI24-01020,4322
4489.2,Invoice SIVI24-01038,4323
4553.64,Invoice SIVI24-01045,4324
6195.04,Invoice SIVI24-01046,4325
4757.9,Invoice SIVI24-01052,4326
23402.5,Invoice SIVI24-01055,4327
1643736.0,Invoice SIVI24-00975,4328
0.0,Invoice SIVI24-01192,4329
203200.0,Invoice SIVI24-01272,4330
10705.73,Invoice SIVI24-01311,4331
10992.54,Invoice SIVI24-01313,4332
4470.64,Invoice SIVI24-00921,4333
13908.4,Invoice SIVI24-00922,4334
13706.0,Invoice SIVI24-00923,4335
17939.6,Invoice SIVI24-00926,4336
4474.4,Invoice SIVI24-00927,4337
4673.68,Invoice SIVI24-00932,4338
4673.68,Invoice SIVI24-00933,4339
333584.23,SEPA “ítutal“ís j“‚v“í“¡r“ísa/ADV/1020075823 15.4.2024,4340
8831722.0,Invoice SIVI24-00967,4341
5999958.0,Invoice SIVI24-00982,4342
2347913.0,Invoice SIVI24-00989,4343
2704719.0,Invoice SIVI24-00993,4344
3007265.0,Invoice SIVI24-00995,4345
2562009.0,Invoice SIVI24-00996,4346
3321831.0,Invoice SIVI24-00994,4347
1215803.0,Invoice SIVI24-00997,4348
22321.0,Invoice SIVI24-01028,4349
10614.4,Invoice SIVI24-01030,4350
17892.0,Invoice SIVI24-01031,4351
16377.84,Invoice SIVI24-01033,4352
56752.8,Invoice SIVI24-01025,4353
4898.34,Invoice SIVI24-01049,4354
31407.69,Invoice SIVI24-01043,4355
19650.6,Invoice SIVI24-01048,4356
1263.81,Invoice SIVI24-01051,4357
291236.0,Invoice SIVI24-01060,4358
903275.0,Credit Memo SCVI24-00099,4359
4700.0,Invoice SIVI24-00944,4360
4711.28,Invoice SIVI24-00945,4361
4776.6,Invoice SIVI24-00952,4362
13659.0,Invoice SIVI24-00953,4363
4746.2,Invoice SIVI24-00954,4364
4753.8,Invoice SIVI24-00955,4365
3910000.0,Invoice SIVI24-00959,4366
4070000.0,Invoice SIVI24-00960,4367
5292893.0,Invoice SIVI24-00985,4368
11887646.0,Invoice SIVI24-00986,4369
18108628.0,Invoice SIVI24-00987,4370
4657954.0,Invoice SIVI24-00998,4371
1785061.0,Invoice SIVI24-00999,4372
10429037.0,Invoice SIVI24-01001,4373
2665984.0,Invoice SIVI24-01002,4374
2627757.0,Invoice SIVI24-01005,4375
3020347.0,Invoice SIVI24-01006,4376
3125211.0,Invoice SIVI24-01007,4377
2971002.0,Invoice SIVI24-01009,4378
2487282.0,Invoice SIVI24-01010,4379
9745980.0,Invoice SIVI24-01003,4380
10144895.0,Invoice SIVI24-01008,4381
19729.8,Invoice SIVI24-01024,4382
12674.48,Invoice SIVI24-01029,4383
50562.6,Invoice SIVI24-01041,4384
18387.84,Invoice SIVI24-01042,4385
91679.0,Invoice SIVI24-01044,4386
42723.0,Invoice SIVI24-01047,4387
4446.0,Invoice SIVI24-01053,4388
17556.0,Invoice SIVI24-01050,4389
4959.0,Invoice SIVI24-01054,4390
905744.56,Invoice SIVI24-01056,4391
990926.49,Invoice SIVI24-01057,4392
81420.0,Credit Memo SCVI24-00053,4393
22600.0,Invoice SIVI24-01085,4394
228441.08,Invoice SIVI24-01186,4395
12213.56,Invoice SIVI24-01314,4396
30023.95,Credit Memo SCVI24-00070,4397
808265.45,Invoice SIVI24-01319,4398
228441.08,Credit Memo SCVI24-00082,4399
228441.08,Invoice SIVI24-01403,4400
17477.7,Invoice SIVI24-00956,4401
4478.16,Invoice SIVI24-00958,4402
167877.34,Invoice SIVI24-00964,4403
14651736.0,Invoice SIVI24-00965,4404
3430273.0,Invoice SIVI24-00968,4405
40520.62,Invoice SIVI24-00971,4406
17778184.0,Invoice SIVI24-00976,4407
6082732.0,Invoice SIVI24-00977,4408
3186966.0,Invoice SIVI24-00979,4409
6548374.0,Invoice SIVI24-00980,4410
16238926.0,Invoice SIVI24-00981,4411
10626522.0,Invoice SIVI24-00984,4412
8022755.0,Invoice SIVI24-00990,4413
1068857.0,Invoice SIVI24-01011,4414
152665.7,Invoice SIVI24-01012,4415
21986.88,Invoice SIVI24-01023,4416
37468.4,Invoice SIVI24-01027,4417
9514.52,Invoice SIVI24-01034,4418
17152.0,Invoice SIVI24-01035,4419
32106.2,Invoice SIVI24-01037,4420
17486.2,Invoice SIVI24-01039,4421
11117.76,Invoice SIVI24-01040,4422
3073.14,Invoice SIVI24-01058,4423
6060060.0,Invoice SIVI24-00957,4424
228263.56,Invoice SIVI24-01187,4425
0.0,Invoice SIVI24-01191,4426
152665.7,Credit Memo SCVI24-00068,4427
81977.2,Invoice SIVI24-01283,4428
70688.5,Invoice SIVI24-01284,4429
228263.56,Credit Memo SCVI24-00083,4430
228263.56,Invoice SIVI24-01402,4431
914120.81,Invoice SIVI24-01201,4432
38156.48,Credit Memo SCVI24-00072,4433
4700.0,Invoice SIVI24-01004,4434
13633.76,Invoice SIVI24-01014,4435
4703.76,Invoice SIVI24-01015,4436
13338.44,Invoice SIVI24-01021,4437
14595.0,Invoice SIVI24-01036,4438
922175.59,Invoice SIVI24-01059,4439
162190.08,Invoice SIVI24-01069,4440
2995679.0,Invoice SIVI24-01103,4441
10771415.0,Invoice SIVI24-01105,4442
3010611.0,Invoice SIVI24-01098,4443
9231965.0,Invoice SIVI24-01099,4444
10255758.0,Invoice SIVI24-01101,4445
10541902.0,Invoice SIVI24-01102,4446
2420056.0,Invoice SIVI24-01106,4447
2794127.0,Invoice SIVI24-01107,4448
1074318.0,Invoice SIVI24-01111,4449
4334.4,Invoice SIVI24-01153,4450
20777.76,Invoice SIVI24-01155,4451
2472.54,Invoice SIVI24-01160,4452
6197.76,Invoice SIVI24-01161,4453
5035.8,Invoice SIVI24-01181,4454
0.0,Invoice SIVI24-01193,4455
873683.19,Invoice SIVI24-01198,4456
28375.64,Credit Memo SCVI24-00071,4457
4673.68,Invoice SIVI24-01068,4458
215920.98,Invoice SIVI24-01070,4459
60686.95,Invoice SIVI24-01100,4460
2700675.0,Invoice SIVI24-01121,4461
2888005.0,Invoice SIVI24-01122,4462
2491044.0,Invoice SIVI24-01123,4463
2662199.0,Invoice SIVI24-01124,4464
6871.08,Invoice SIVI24-01131,4465
2375611.0,Invoice SIVI24-01130,4466
3289097.0,Invoice SIVI24-01115,4467
10238489.0,Invoice SIVI24-01116,4468
10415473.0,Invoice SIVI24-01119,4469
728447.0,Invoice SIVI24-01129,4470
7686.6,Invoice SIVI24-01167,4471
4637.36,Invoice SIVI24-01169,4472
1571092.0,Invoice SIVI24-01110,4473
1829.31,Invoice SIVI24-01133,4474
20659.4,Invoice SIVI24-01174,4475
164752.66,Invoice SIVI24-01290,4476
225159.05,Invoice SIVI24-01291,4477
164752.66,Credit Memo SCVI24-00090,4478
164756.92,Invoice SIVI24-01511,4479
2619.12,Invoice SIVI24-01515,4480
7125.0,Invoice SIVI24-01083,4481
16950.0,Invoice SIVI24-01086,4482
5992532.0,Invoice SIVI24-01117,4483
2758581.0,Invoice SIVI24-01127,4484
17785.0,Invoice SIVI24-01163,4485
12380.56,Invoice SIVI24-01162,4486
57310.4,Invoice SIVI24-01175,4487
17856.96,Invoice SIVI24-01177,4488
9752.7,Invoice SIVI24-01178,4489
2012.4,Invoice SIVI24-01180,4490
0.0,Invoice SIVI24-01196,4491
967945.14,Invoice SIVI24-01197,4492
988327.67,Invoice SIVI24-01200,4493
162405.4,Invoice SIVI24-01289,4494
204637.32,Invoice SIVI24-01294,4495
59582.5,Credit Memo SCVI24-00074,4496
47545.2,Credit Memo SCVI24-00077,4497
11051.79,Credit Memo SCVI24-00080,4498
162014.94,Invoice SIVI24-01075,4499
4753.8,Invoice SIVI24-01077,4500
4753.8,Invoice SIVI24-01078,4501
4703.76,Invoice SIVI24-01079,4502
17552.2,Invoice SIVI24-01087,4503
11909021.0,Invoice SIVI24-01120,4504
2128799.0,Invoice SIVI24-01125,4505
3032787.0,Invoice SIVI24-01135,4506
2956530.0,Invoice SIVI24-01136,4507
10800217.0,Invoice SIVI24-01114,4508
3206598.0,Invoice SIVI24-01128,4509
1800911.0,Invoice SIVI24-01132,4510
9144389.0,Invoice SIVI24-01134,4511
3117847.0,Invoice SIVI24-01137,4512
36940.2,Invoice SIVI24-01157,4513
6295.48,Invoice SIVI24-01168,4514
32685.68,Invoice SIVI24-01151,4515
17704.5,Invoice SIVI24-01170,4516
8586.76,Invoice SIVI24-01176,4517
19302.2,Invoice SIVI24-01173,4518
45834.6,Invoice SIVI24-01179,4519
13688.4,Invoice SIVI24-01182,4520
1405196.85,Invoice SIVI24-01199,4521
802531.08,Invoice SIVI24-01202,4522
172521.48,Invoice SIVI24-01288,4523
457295.12,Credit Memo SCVI24-00073,4524
18146.27,Credit Memo SCVI24-00075,4525
6004272.0,Invoice SIVI24-01095,4526
139964.16,Invoice SIVI24-01096,4527
5442166.0,Invoice SIVI24-01104,4528
12502896.0,Invoice SIVI24-01108,4529
3045927.0,Invoice SIVI24-01109,4530
7107913.0,Invoice SIVI24-01112,4531
19126086.0,Invoice SIVI24-01113,4532
2243752.0,Invoice SIVI24-01118,4533
8122509.0,Invoice SIVI24-01126,4534
5409070.0,Invoice SIVI24-01138,4535
9771596.0,Invoice SIVI24-01139,4536
5570634.0,Invoice SIVI24-01141,4537
2711806.0,Invoice SIVI24-01143,4538
2563927.0,Invoice SIVI24-01144,4539
2412102.0,Invoice SIVI24-01145,4540
34139.63,Invoice SIVI24-01097,4541
2002201.0,Invoice SIVI24-01140,4542
9881870.0,Invoice SIVI24-01142,4543
59846.2,Invoice SIVI24-01149,4544
30704.96,Invoice SIVI24-01152,4545
16174.92,Invoice SIVI24-01154,4546
8154.52,Invoice SIVI24-01156,4547
19000.36,Invoice SIVI24-01150,4548
20278.64,Invoice SIVI24-01158,4549
10224.48,Invoice SIVI24-01171,4550
36145.3,Invoice SIVI24-01172,4551
18892.71,Invoice SIVI24-01183,4552
1044.96,Invoice SIVI24-01188,4553
5650.0,Invoice SIVI24-01276,4554
168134.55,Invoice SIVI24-01286,4555
164046.92,Invoice SIVI24-01287,4556
846610.27,Invoice SIVI24-01299,4557
877566.49,Invoice SIVI24-01296,4558
702072.18,Invoice SIVI24-01297,4559
1020513.66,Invoice SIVI24-01203,4560
886297.9,Invoice SIVI24-01295,4561
5982.64,Credit Memo SCVI24-00076,4562
886297.9,Credit Memo SCVI24-00108,4563
886297.9,Invoice SIVI24-01773,4564
4651.12,Invoice SIVI24-01148,4565
4723.4,Invoice SIVI24-01146,4566
5013.64,Invoice SIVI24-01159,4567
4684.96,Invoice SIVI24-01166,4568
4734.8,Invoice SIVI24-01164,4569
4738.6,Invoice SIVI24-01165,4570
2991554.0,Invoice SIVI24-01205,4571
2428545.0,Invoice SIVI24-01208,4572
3166590.0,Invoice SIVI24-01213,4573
2627440.0,Invoice SIVI24-01219,4574
2960317.0,Invoice SIVI24-01220,4575
9239189.0,Invoice SIVI24-01223,4576
7175.5,Invoice SIVI24-01241,4577
10415473.0,Invoice SIVI24-01210,4578
2669667.0,Invoice SIVI24-01211,4579
3105607.0,Invoice SIVI24-01212,4580
7556.75,Invoice SIVI24-01221,4581
2946326.0,Invoice SIVI24-01222,4582
1118362.0,Invoice SIVI24-01236,4583
20760.84,Invoice SIVI24-01243,4584
6811.68,Invoice SIVI24-01245,4585
3425.16,Invoice SIVI24-01246,4586
17924.7,Invoice SIVI24-01248,4587
16747.68,Invoice SIVI24-01251,4588
19083.6,Invoice SIVI24-01253,4589
5002.08,Invoice SIVI24-01254,4590
3606.4,Invoice SIVI24-01257,4591
5121.0,Invoice SIVI24-01268,4592
4327.2,Invoice SIVI24-01252,4593
1050.42,Invoice SIVI24-01273,4594
0.0,Invoice SIVI24-01277,4595
4432.26,Invoice SIVI24-01258,4596
143442.72,Invoice SIVI24-01285,4597
148219.6,Invoice SIVI24-01293,4598
870385.11,Invoice SIVI24-01300,4599
808191.4,Invoice SIVI24-01320,4600
5013.64,Credit Memo SCVI24-00085,4601
5013.64,Invoice SIVI24-01404,4602
4654.88,Invoice SIVI24-01184,4603
4666.16,Invoice SIVI24-01185,4604
4718.8,Invoice SIVI24-01194,4605
34888.63,Invoice SIVI24-01206,4606
2262530.0,Invoice SIVI24-01207,4607
8053642.0,Invoice SIVI24-01209,4608
8918703.0,Invoice SIVI24-01214,4609
27360.17,Invoice SIVI24-01215,4610
4033393.0,Invoice SIVI24-01217,4611
2401851.0,Invoice SIVI24-01224,4612
2736535.0,Invoice SIVI24-01225,4613
2388210.0,Invoice SIVI24-01226,4614
10028682.0,Invoice SIVI24-01227,4615
6105398.0,Invoice SIVI24-01230,4616
5361242.0,Invoice SIVI24-01231,4617
2469869.0,Invoice SIVI24-01232,4618
2271370.0,Invoice SIVI24-01234,4619
10410650.0,Invoice SIVI24-01237,4620
1568577.0,Invoice SIVI24-01238,4621
1081072.0,Invoice SIVI24-01240,4622
3230606.0,Invoice SIVI24-01216,4623
6551859.0,Invoice SIVI24-01228,4624
2531186.0,Invoice SIVI24-01229,4625
5447553.0,Invoice SIVI24-01239,4626
41458.0,Invoice SIVI24-01242,4627
17386.3,Invoice SIVI24-01244,4628
14126.32,Invoice SIVI24-01247,4629
31231.7,Invoice SIVI24-01250,4630
33622.94,Invoice SIVI24-01249,4631
14522.84,Invoice SIVI24-01256,4632
68845.0,Invoice SIVI24-01260,4633
17500.96,Invoice SIVI24-01261,4634
17671.4,Invoice SIVI24-01262,4635
13406.24,Invoice SIVI24-01263,4636
4207.84,Invoice SIVI24-01265,4637
4527.78,Invoice SIVI24-01266,4638
4361.6,Invoice SIVI24-01267,4639
3295.92,Invoice SIVI24-01255,4640
8785.7,Invoice SIVI24-01269,4641
31768.41,Invoice SIVI24-01259,4642
27588.4,Invoice SIVI24-01271,4643
1433.7,Invoice SIVI24-01275,4644
863803.0,Invoice SIVI24-01233,4645
1875.54,Invoice SIVI24-01235,4646
147795.02,Invoice SIVI24-01292,4647
2662117.0,Invoice SIVI24-01218,4648
1112185.6,Invoice SIVI24-01298,4649
3345917.0,Invoice SIVI24-01321,4650
193.0,Invoice SIVI24-01322,4651
3345917.0,Credit Memo SCVI24-00078,4652
2644902.0,Invoice SIVI24-01386,4653
